Date,AAPL,BA,T,MGM,AMZN,IBM,TSLA,GOOG,sp500
2012-02-29,1.2872636675588802,0.992583697719939,1.0156042159493952,1.1352019785655398,1.021372188652335,1.0896150248194678,1.182654867256637,0.9819102863628874,1.0541721759938247
2012-03-01,1.2920809414575796,0.9943053901653985,1.0169322039531141,1.1483924154987633,1.0233615651880346,1.0940459469280652,1.2180530973451327,0.9885013848757671,1.060663810111926
2012-03-02,1.2937659150375167,0.9919216000020765,1.024900397579668,1.140972794723825,1.0191554034791555,1.1011353901777559,1.2049557876106196,0.9866749660449039,1.0572211539945966
2012-03-05,1.2652413171940795,0.9817242091981404,1.028884427991885,1.1079967023907666,1.024612073962852,1.1113818923614196,1.1953982300884958,0.9755574768327029,1.0531300316480123
2012-03-06,1.2583592434172441,0.9609322749057799,1.0202522901642666,1.078318219291014,1.0293298653175074,1.0925504941697508,1.1720354336283187,0.9608030118722451,1.0369432535700502
2012-03-07,1.2593797327743832,0.973645809200217,1.0252323364796703,1.1055234954657873,1.0445632428348928,1.095375246269035,1.1723893451327434,0.9637253183485235,1.0440988074102664
2012-03-08,1.2861956521558569,0.9822539535888236,1.0292164332929472,1.1376751854905194,1.0665606006134496,1.106674022043633,1.1706194690265488,0.9642653312144962,1.0543496981860285
2012-03-09,1.2937422267671803,0.970599908075754,1.0351925287120676,1.1302555647155812,1.0476895034037772,1.1111602972390977,1.2297345840707965,0.9533225908697059,1.0581783056734853
2012-03-12,1.3099503858646477,0.9747052847383052,1.0438246997402159,1.1162407254740312,1.0424032643484502,1.1132650050412904,1.2746901946902656,0.9611047389438471,1.0583481018911618
2012-03-13,1.3481573233384117,0.9841080126047407,1.0501327340593383,1.1863149216817808,1.0492241422416246,1.1286623960897968,1.2775221238938055,0.981163899640618,1.0775375924353532
2012-03-14,1.399131507608902,0.9962918952114449,1.044156705041278,1.164056059356966,1.0359802322052045,1.133868721120985,1.2492035752212394,0.9783209888164455,1.0762485750675415
2012-03-15,1.3895916132227066,0.998940511218633,1.0504647393604005,1.2126957955482276,1.048314672529999,1.1409581643706757,1.238938053097345,0.9864843552640234,1.0826707649556155
2012-03-16,1.3896153181047326,0.9958945173912191,1.0488047460556194,1.18878812860676,1.0518388584259195,1.141013522996175,1.2502654867256637,0.9926942322151422,1.0838827047472017
2012-03-19,1.4264695822508742,0.9985432393446367,1.0507967778619929,1.1912613355317394,1.0545103812969514,1.139407352986862,1.238230088495575,1.0068928223961573,1.0881898880741028
2012-03-20,1.4380027964119415,0.9950999471566694,1.0554448852773943,1.176422093981863,1.0932189487440043,1.1312655586053908,1.2375220884955753,1.0061146193855433,1.0849247549208798
2012-03-21,1.429791870471342,0.9933783606574398,1.0571048785821755,1.1772464962901894,1.0898084671668236,1.1337025677036405,1.2442478584070797,1.0164220861104607,1.0828946468544962
2012-03-22,1.422292971411115,0.9789431339175435,1.052788776467836,1.1624072547403133,1.0936167888098534,1.1381334898122377,1.217699185840708,1.0260625649535393,1.0750907209571594
2012-03-23,1.4144854603689092,0.9796053375816358,1.0464807089481836,1.1706512778235778,1.10862275200568,1.138078053645892,1.2063717522123893,1.020567357274399,1.0784330258587418
2012-03-26,1.4404233522490653,0.995629691547353,1.0554448852773943,1.1986809563066776,1.153129102892649,1.1507615649278056,1.3238938761061947,1.031271808636494,1.093407958317252
2012-03-27,1.4582216820100544,0.9907296519473009,1.0504647393604005,1.1953833470733717,1.167737226022626,1.1474937112019876,1.343008814159292,1.0276031154379464,1.090328074102663
2012-03-28,1.465673187917919,0.9843729311515582,1.041168657331718,1.1558120362737014,1.1434093787521493,1.1481029607072342,1.3398229380530973,1.0414840209841605,1.084940207641837
2012-03-29,1.4472578999800163,0.9810621114802781,1.036188511414724,1.1417971970321517,1.1630194346679705,1.153530880860744,1.321416,1.029810656992517,1.083195699729834
2012-03-30,1.4227913055077555,0.9849026755422414,1.0368525552173786,1.1228359439406428,1.1510828344090254,1.1556355055834586,1.3182301592920354,1.0184232538087348,1.087201830181397
2012-04-02,1.4680700388730168,0.995497232273944,1.044156705041278,1.1310799670239076,1.1257318870012119,1.160177222483901,1.2948673274336284,1.0274442252956812,1.095360894635276
2012-04-03,1.4934383823403115,0.9886107803307964,1.0434926612386235,1.1483924154987633,1.1348832600703849,1.1603433759012454,1.3454866548672568,1.0206149366381598,1.090991898880741
2012-04-04,1.481549163044903,0.9756323142462634,1.0481407354534948,1.1170651277823578,1.1026545371373941,1.1412351125798652,1.238938053097345,1.0087510575153655,1.0798610274025473
2012-04-05,1.503785073299914,0.9745728254648967,1.0272244346871038,1.12118713932399,1.10492813468139,1.1380226950203927,1.2205309734513272,1.004256384266335,1.0791817491316094
2012-04-09,1.5098365127277942,0.9592106751632719,1.0172642092541764,1.1137675185490519,1.0906042325597092,1.1350872256701097,1.1734513982300885,1.0019059101326984,1.0669239297568507
2012-04-10,1.4913501267555023,0.934975448682944,1.000331938900002,1.0774938169826875,1.062809091341236,1.1206313965001706,1.1490265132743365,0.9955848212411292,1.0486993176379775
2012-04-11,1.4860344024783312,0.9504700715012563,1.010956174935054,1.12118713932399,1.068436358091596,1.12201605446664,1.1713274336283188,1.0100374602919315,1.0565109695098418
2012-04-12,1.4778945745721204,0.9733809833563506,1.0239043484759514,1.142621599340478,1.0838970589852748,1.1371919334723024,1.1837167787610618,1.0339400662429854,1.071069043612505
2012-04-13,1.436270429679642,0.9656998552324231,1.0139442226446143,1.1475680131904369,1.0712215909654472,1.1232345590157646,1.1890265486725664,0.9919954248566338,1.057707456580471
2012-04-16,1.3767057423457074,0.962521494834552,1.0162682597520498,1.1310799670239076,1.0543966769782114,1.1227914573892308,1.1415929203539823,0.962565890587824,1.0571747942879197
2012-04-17,1.4468781899636487,0.9811944648074569,1.0255643417807323,1.1384995877988457,1.070823659954332,1.1489891639603018,1.1412390088495576,0.9681246383822488,1.07354691547665
2012-04-18,1.443650837553118,0.9761620586369472,1.020916300766391,1.1335531739488869,1.0860570374717176,1.1084464230111368,1.1561061946902653,0.9647576690669786,1.0691933732149748
2012-04-19,1.3940530148805859,0.9680836453957451,1.0205842954653288,1.1352019785655398,1.0862275541612738,1.1050124158679742,1.1738053097345131,0.9518137610239141,1.0628483550752605
2012-04-20,1.359738046933673,0.9740431870204427,1.024568392278606,1.1145919208573782,1.079861328704765,1.1055109536608538,1.1738053097345131,0.9466679586181902,1.0640911069085295
2012-04-23,1.3567004166378038,0.9649052982411521,1.0162682597520498,1.0816158285243198,1.0699710821906303,1.1000830335073435,1.1306195044247787,0.9491137859671319,1.0551446862215361
2012-04-24,1.3295997064382095,0.969540419294387,1.0531207817688983,1.0766694146743612,1.0818507905016514,1.1077263731754132,1.1263716814159292,0.954942540194543,1.0590273801620995
2012-04-25,1.447590200232331,1.0207919475356393,1.053784825571553,1.1005770816158285,1.1050986513709462,1.1274993277070176,1.1649557522123892,0.9683629241766197,1.073477376302586
